name,upload_count,subscribers (million),views,tag,date_created,date,views_gained,subs_gained,views/video,age
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-10-01,-19801666,1400000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-09-01,411397220,1500000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-08-01,435506366,2300000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-07-01,551439344,4700000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-06-01,386627362,4500000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-05-01,65763364,800000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-04-01,23496055,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-03-01,24277175,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-02-01,38229401,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2023-01-01,8254410,300000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-12-01,66544745,700000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-11-01,18234562,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-10-01,15043919,0,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-09-01,32917405,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-08-01,10335789,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-07-01,12288453,0,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-06-01,25526169,0,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-05-01,76262949,300000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-04-01,32441094,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-03-01,32631614,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-02-01,40522486,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2022-01-01,31444275,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-12-01,52438812,200000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-11-01,63853960,300000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-10-01,55090234,200000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-09-01,44384186,100000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-08-01,62924763,200000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-07-01,83710454,300000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-06-01,59117171,300000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-05-01,97490812,400000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-04-01,99810016,500000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-03-01,23185815,400000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-02-01,75239628,700000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2021-01-01,76170914,500000,2061630.3121837291,6.2
Jess No Limit,2569,42.5,5296328272,Entertainment,2017-09-07,2020-12-01,76419152,400000,2061630.3121837291,6.2
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-10-01,202877351,1800000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-09-01,196179389,1200000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-08-01,127862728,1200000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-07-01,201429850,2400000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-06-01,62902973,400000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-05-01,68623441,300000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-04-01,97405158,700000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-03-01,42479166,400000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-02-01,16063714,0,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2023-01-01,44729188,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-12-01,58113157,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-11-01,45012121,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-10-01,320022430,0,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-09-01,14963698,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-08-01,65566135,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-07-01,83579088,200000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-06-01,40867738,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-05-01,62094543,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-04-01,100729587,400000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-03-01,81425718,200000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-02-01,84668332,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2022-01-01,91942291,200000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-12-01,135537621,600000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-11-01,191936121,1100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-10-01,157409775,600000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-09-01,140656655,600000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-08-01,42243611,100000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-07-01,34796909,200000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-06-01,76274662,300000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-05-01,68763747,400000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-04-01,90987861,400000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-03-01,87322396,600000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-02-01,36122798,300000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2021-01-01,80381957,300000,2003441.782352941,7.9
Ricis Official,3400,40.1,6811702060,Entertainment,2016-01-15,2020-12-01,96443729,400000,2003441.782352941,7.9
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-10-01,161231624,600000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-09-01,164452784,800000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-08-01,166278436,800000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-07-01,215724176,1900000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-06-01,375623522,1500000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-05-01,378727639,2000000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-04-01,233882001,2000000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-03-01,83569243,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-02-01,99113105,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2023-01-01,106794700,100000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-12-01,120769187,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-11-01,100350157,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-10-01,99452214,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-09-01,117062446,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-08-01,91565979,100000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-07-01,116477522,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-06-01,112069201,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-05-01,121044258,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-04-01,135717731,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-03-01,103948952,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-02-01,115556582,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2022-01-01,116910461,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-12-01,128708835,400000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-11-01,102206212,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-10-01,125554616,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-09-01,122708048,200000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-08-01,128727077,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-07-01,127610336,300000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-06-01,134158999,400000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-05-01,128918980,400000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-04-01,147977769,400000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-03-01,138288345,400000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-02-01,141401979,500000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2021-01-01,186990347,700000,2633887.0691699605,9.8
Frost Diamond,3036,33.9,7996481142,Games,2014-01-22,2020-12-01,166917865,600000,2633887.0691699605,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-10-01,75710763,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-09-01,64142071,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-08-01,83551628,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-07-01,-1090243,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-06-01,27217952,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-05-01,27442369,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-04-01,27349022,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-03-01,29537627,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-02-01,47151069,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2023-01-01,48268599,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-12-01,36639613,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-11-01,-87271219,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-10-01,27089556,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-09-01,33112277,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-08-01,34331205,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-07-01,70206787,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-06-01,35273781,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-05-01,39247042,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-04-01,46453621,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-03-01,76856706,300000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-02-01,95187577,300000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2022-01-01,41287391,200000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-12-01,115659337,600000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-11-01,40529629,200000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-10-01,36907656,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-09-01,34076618,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-08-01,42006468,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-07-01,39690113,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-06-01,25441961,0,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-05-01,61432017,200000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-04-01,113585121,600000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-03-01,85363984,400000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-02-01,41742445,100000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2021-01-01,56703938,200000,1580192.888281517,9.8
AH,2927,30.8,4625224584,Entertainment,2014-01-26,2020-12-01,9781640,100000,1580192.888281517,9.8
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-10-01,-982709197,500000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-09-01,-3496897171,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-08-01,-1392053422,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-07-01,226760929,600000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-06-01,-360728851,500000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-05-01,255291253,500000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-04-01,498967217,600000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-03-01,-1182842978,600000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-02-01,180495923,200000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2023-01-01,212706710,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-12-01,308139418,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-11-01,323921560,500000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-10-01,310227809,400000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-09-01,379598374,500000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-08-01,290118566,500000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-07-01,221700128,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-06-01,273389924,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-05-01,111722663,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-04-01,123998013,200000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-03-01,139182745,100000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-02-01,145537822,200000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2022-01-01,212256588,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-12-01,581947488,100000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-11-01,172749433,200000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-10-01,-2155415586,200000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-09-01,182650958,200000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-08-01,178697367,400000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-07-01,121434850,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-06-01,247044140,400000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-05-01,240288491,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-04-01,265971775,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-03-01,318640971,400000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-02-01,216241268,300000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2021-01-01,419904669,400000,229115.77119025227,10.2
Indosiar,24457,27.5,5603484416,Entertainment,2013-09-23,2020-12-01,248377069,400000,229115.77119025227,10.2
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-10-01,33066493,0,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-09-01,40876297,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-08-01,41714066,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-07-01,55942328,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-06-01,67802264,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-05-01,50330843,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-04-01,52813784,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-03-01,71266472,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-02-01,61572018,0,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2023-01-01,82855091,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-12-01,69695743,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-11-01,68591131,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-10-01,79676018,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-09-01,68248974,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-08-01,59904982,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-07-01,72917470,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-06-01,82545012,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-05-01,107726403,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-04-01,113519016,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-03-01,95084912,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-02-01,104815623,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2022-01-01,107206035,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-12-01,171776658,400000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-11-01,137385500,400000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-10-01,119228028,300000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-09-01,82430666,300000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-08-01,107093946,300000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-07-01,97718027,200000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-06-01,77247625,100000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-05-01,151653461,300000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-04-01,184189342,600000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-03-01,138732269,400000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-02-01,122595816,300000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2021-01-01,110325368,300000,1686101.847427407,7.9
Rans Entertainment,3926,25.8,6619635853,Entertainment,2015-12-27,2020-12-01,137928582,300000,1686101.847427407,7.9
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-10-01,123731267,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-09-01,128936035,100000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-08-01,124246551,100000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-07-01,137121606,100000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-06-01,123496394,100000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-05-01,115155437,100000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-04-01,131112152,100000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-03-01,189015043,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-02-01,146465601,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2023-01-01,175115471,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-12-01,176950459,100000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-11-01,161703809,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-10-01,166543960,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-09-01,157490120,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-08-01,173470741,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-07-01,192406845,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-06-01,186558254,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-05-01,192303342,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-04-01,199503299,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-03-01,204864953,300000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-02-01,201697838,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2022-01-01,221960629,300000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2021-12-01,195058462,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2021-11-01,197787028,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2021-10-01,244035545,300000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2021-09-01,223213087,300000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2021-08-01,189734841,200000,158813.25700298275,9.2
TRANS7 OFFICIAL,92532,25.5,14695308297,Entertainment,2014-09-04,2021-07-01,178205889,200000,158813.25700298275,9.2
